order_item_id,order_id,line_number,sku,quantity,unit_price,discount_amount,tax_amount,extended_amount,item_status
ITEM0006037,ORD003730,1,SKU0123,1,155.22,0.0,14.1,169.32,fulfilled
ITEM0006038,ORD003731,1,SKU0035,1,458.62,0.0,38.73,497.35,fulfilled
ITEM0006039,ORD003731,2,SKU0125,1,472.47,0.0,43.96,516.43,fulfilled
ITEM0006040,ORD003731,3,SKU0190,3,173.98,0.0,42.95,564.89,fulfilled
ITEM0006041,ORD003732,1,SKU0057,1,311.18,24.89,20.53,306.82,fulfilled
ITEM0006042,ORD003733,1,SKU0042,2,30.21,6.04,4.18,58.56,fulfilled
ITEM0006043,ORD003733,2,SKU0081,3,101.45,0.0,26.62,330.97,fulfilled
ITEM0006044,ORD003734,1,SKU0092,3,61.39,0.0,18.05,202.22,fulfilled
ITEM0006045,ORD003734,2,SKU0134,3,82.19,0.0,22.37,268.94,fulfilled
ITEM0006046,ORD003734,3,SKU0102,1,509.12,25.46,44.08,527.74,fulfilled
ITEM0006047,ORD003735,1,SKU0121,1,114.55,0.0,8.79,123.34,fulfilled
ITEM0006048,ORD003735,2,SKU0037,1,1548.76,154.88,114.9,1508.78,fulfilled
ITEM0006049,ORD003736,1,SKU0077,1,680.6,54.45,54.97,681.12,fulfilled
ITEM0006050,ORD003737,1,SKU0179,1,1195.98,0.0,119.14,1315.12,fulfilled
ITEM0006051,ORD003737,2,SKU0124,1,1075.55,53.78,102.03,1123.8,fulfilled
ITEM0006052,ORD003738,1,SKU0019,1,337.15,0.0,26.11,363.26,fulfilled
ITEM0006053,ORD003738,2,SKU0034,1,566.03,0.0,50.22,616.25,fulfilled
ITEM0006054,ORD003739,1,SKU0119,1,148.07,0.0,10.66,158.73,fulfilled
ITEM0006055,ORD003740,1,SKU0089,1,211.15,21.12,17.53,207.56,fulfilled
ITEM0006056,ORD003741,1,SKU0081,1,98.66,0.0,7.27,105.93,fulfilled
ITEM0006057,ORD003742,1,SKU0057,1,329.09,0.0,25.66,354.75,fulfilled
ITEM0006058,ORD003743,1,SKU0052,3,49.77,14.93,11.52,145.9,fulfilled
ITEM0006059,ORD003743,2,SKU0004,3,77.52,0.0,21.22,253.78,fulfilled
ITEM0006060,ORD003744,1,SKU0086,2,88.6,14.18,13.76,176.78,fulfilled
ITEM0006061,ORD003745,1,SKU0024,1,290.78,0.0,28.53,319.31,fulfilled
ITEM0006062,ORD003746,1,SKU0147,1,1813.53,0.0,158.2,1971.73,fulfilled
ITEM0006063,ORD003746,2,SKU0037,1,1383.51,0.0,131.65,1515.16,fulfilled
ITEM0006064,ORD003746,3,SKU0173,1,40.21,0.0,3.01,43.22,fulfilled
ITEM0006065,ORD003747,1,SKU0162,2,57.61,11.52,7.81,111.51,fulfilled
ITEM0006066,ORD003747,2,SKU0158,1,735.72,58.86,58.07,734.93,fulfilled
ITEM0006067,ORD003748,1,SKU0134,1,80.5,6.44,7.62,81.68,fulfilled
ITEM0006068,ORD003749,1,SKU0181,1,117.6,0.0,10.32,127.92,fulfilled
ITEM0006069,ORD003750,1,SKU0155,1,128.18,6.41,11.46,133.23,fulfilled
ITEM0006070,ORD003751,1,SKU0047,1,2054.28,0.0,171.77,2226.05,fulfilled
ITEM0006071,ORD003752,1,SKU0014,2,272.23,0.0,55.89,600.35,fulfilled
ITEM0006072,ORD003753,1,SKU0074,1,762.62,38.13,59.95,784.44,fulfilled
ITEM0006073,ORD003754,1,SKU0062,1,1660.18,0.0,160.61,1820.79,fulfilled
ITEM0006074,ORD003755,1,SKU0084,3,70.38,21.11,19.6,209.63,fulfilled
ITEM0006075,ORD003755,2,SKU0011,3,114.1,27.38,24.36,339.28,fulfilled
ITEM0006076,ORD003756,1,SKU0158,1,798.88,0.0,81.64,880.52,fulfilled
ITEM0006077,ORD003757,1,SKU0035,1,466.54,0.0,46.74,513.28,fulfilled
ITEM0006078,ORD003758,1,SKU0138,1,1094.77,0.0,79.88,1174.65,fulfilled
ITEM0006079,ORD003759,1,SKU0089,3,220.34,66.1,54.76,649.68,fulfilled
ITEM0006080,ORD003760,1,SKU0193,2,262.9,0.0,47.9,573.7,fulfilled
ITEM0006081,ORD003761,1,SKU0213,1,30.18,2.41,2.18,29.95,fulfilled
ITEM0006082,ORD003762,1,SKU0052,3,44.11,13.23,9.58,128.68,fulfilled
ITEM0006083,ORD003762,2,SKU0199,3,89.25,0.0,19.01,286.76,fulfilled
ITEM0006084,ORD003763,1,SKU0156,3,112.14,0.0,34.92,371.34,fulfilled
ITEM0006085,ORD003763,2,SKU0188,1,125.2,0.0,10.75,135.95,fulfilled
ITEM0006086,ORD003764,1,SKU0113,1,701.31,70.13,51.51,682.69,fulfilled
ITEM0006087,ORD003765,1,SKU0112,1,1609.15,0.0,149.38,1758.53,fulfilled
ITEM0006088,ORD003765,2,SKU0129,1,457.59,22.88,30.74,465.45,fulfilled
ITEM0006089,ORD003766,1,SKU0167,2,32.34,0.0,5.87,70.55,fulfilled
ITEM0006090,ORD003766,2,SKU0152,3,121.85,0.0,31.43,396.98,fulfilled
ITEM0006091,ORD003766,3,SKU0021,1,1390.69,0.0,144.84,1535.53,fulfilled
ITEM0006092,ORD003766,4,SKU0219,2,17.73,0.0,3.4,38.86,fulfilled
ITEM0006093,ORD003767,1,SKU0069,2,213.6,0.0,40.21,467.41,fulfilled
ITEM0006094,ORD003768,1,SKU0088,1,924.73,73.98,59.93,910.68,fulfilled
ITEM0006095,ORD003768,2,SKU0052,1,47.03,0.0,3.72,50.75,fulfilled
ITEM0006096,ORD003769,1,SKU0078,1,334.17,26.73,31.73,339.17,fulfilled
ITEM0006097,ORD003770,1,SKU0095,1,1583.2,0.0,122.73,1705.93,fulfilled
ITEM0006098,ORD003771,1,SKU0192,2,253.71,25.37,44.77,526.82,fulfilled
ITEM0006099,ORD003771,2,SKU0057,1,331.06,0.0,28.67,359.73,fulfilled
ITEM0006100,ORD003772,1,SKU0192,1,235.89,23.59,20.38,232.68,fulfilled
ITEM0006101,ORD003773,1,SKU0207,1,1570.65,157.07,143.29,1556.87,fulfilled
ITEM0006102,ORD003774,1,SKU0220,1,67.11,0.0,4.84,71.95,fulfilled
ITEM0006103,ORD003774,2,SKU0072,1,1954.52,156.36,148.71,1946.87,fulfilled
ITEM0006104,ORD003775,1,SKU0080,1,36.89,0.0,3.74,40.63,fulfilled
ITEM0006105,ORD003775,2,SKU0143,1,983.52,0.0,100.68,1084.2,fulfilled
ITEM0006106,ORD003776,1,SKU0108,1,1875.04,0.0,161.88,2036.92,fulfilled
ITEM0006107,ORD003777,1,SKU0046,3,132.4,0.0,34.23,431.43,fulfilled
ITEM0006108,ORD003778,1,SKU0197,1,284.49,22.76,19.82,281.55,fulfilled
ITEM0006109,ORD003778,2,SKU0015,1,521.74,0.0,53.31,575.05,fulfilled
ITEM0006110,ORD003779,1,SKU0103,1,319.71,0.0,32.6,352.31,fulfilled
ITEM0006111,ORD003780,1,SKU0002,1,121.33,0.0,10.77,132.1,fulfilled
ITEM0006112,ORD003781,1,SKU0018,1,53.88,0.0,5.33,59.21,fulfilled
ITEM0006113,ORD003781,2,SKU0189,1,284.57,0.0,23.92,308.49,fulfilled
ITEM0006114,ORD003782,1,SKU0181,1,117.86,11.79,8.54,114.61,fulfilled
ITEM0006115,ORD003783,1,SKU0220,1,59.05,5.91,4.61,57.75,fulfilled
ITEM0006116,ORD003784,1,SKU0087,2,140.27,0.0,21.64,302.18,fulfilled
ITEM0006117,ORD003784,2,SKU0100,1,2202.37,0.0,171.92,2374.29,fulfilled
ITEM0006118,ORD003785,1,SKU0190,3,208.61,62.58,50.47,613.72,fulfilled
ITEM0006119,ORD003785,2,SKU0005,3,132.84,0.0,33.88,432.4,fulfilled
ITEM0006120,ORD003786,1,SKU0079,1,2080.52,0.0,170.11,2250.63,fulfilled
ITEM0006121,ORD003786,2,SKU0088,1,897.46,0.0,92.6,990.06,fulfilled
ITEM0006122,ORD003787,1,SKU0027,1,148.86,0.0,10.95,159.81,fulfilled
ITEM0006123,ORD003787,2,SKU0046,1,123.8,9.9,8.66,122.56,fulfilled
ITEM0006124,ORD003788,1,SKU0146,1,1049.32,0.0,83.29,1132.61,fulfilled
ITEM0006125,ORD003789,1,SKU0143,1,990.05,0.0,103.52,1093.57,fulfilled
ITEM0006126,ORD003790,1,SKU0101,1,1032.76,51.64,81.01,1062.13,fulfilled
ITEM0006127,ORD003791,1,SKU0009,1,174.22,8.71,13.21,178.72,fulfilled
ITEM0006128,ORD003792,1,SKU0013,1,385.06,0.0,32.54,417.6,fulfilled
ITEM0006129,ORD003793,1,SKU0139,1,86.76,0.0,8.17,94.93,fulfilled
ITEM0006130,ORD003794,1,SKU0184,2,183.38,0.0,26.68,393.44,fulfilled
ITEM0006131,ORD003795,1,SKU0120,1,1283.72,0.0,104.0,1387.72,fulfilled
ITEM0006132,ORD003795,2,SKU0032,3,131.68,31.6,35.5,398.94,fulfilled
ITEM0006133,ORD003796,1,SKU0201,2,246.48,49.3,35.14,478.8,fulfilled
ITEM0006134,ORD003797,1,SKU0004,3,82.5,24.75,22.41,245.16,fulfilled
ITEM0006135,ORD003797,2,SKU0003,1,114.67,0.0,9.8,124.47,fulfilled
ITEM0006136,ORD003797,3,SKU0084,1,67.44,3.37,4.9,68.97,fulfilled
ITEM0006137,ORD003798,1,SKU0038,1,103.92,0.0,9.91,113.83,fulfilled
ITEM0006138,ORD003799,1,SKU0138,1,1131.2,56.56,77.39,1152.03,fulfilled
ITEM0006139,ORD003800,1,SKU0182,2,245.57,0.0,43.57,534.71,fulfilled
ITEM0006140,ORD003800,2,SKU0189,1,270.28,0.0,25.25,295.53,fulfilled
ITEM0006141,ORD003801,1,SKU0144,2,186.99,0.0,31.38,405.36,fulfilled
ITEM0006142,ORD003802,1,SKU0099,2,31.0,6.2,5.56,61.36,fulfilled
ITEM0006143,ORD003803,1,SKU0067,1,1391.64,0.0,145.46,1537.1,fulfilled
ITEM0006144,ORD003803,2,SKU0190,2,196.48,0.0,28.07,421.03,fulfilled
ITEM0006145,ORD003804,1,SKU0124,1,1156.7,0.0,94.58,1251.28,fulfilled
ITEM0006146,ORD003805,1,SKU0116,1,37.63,0.0,3.03,40.66,fulfilled
ITEM0006147,ORD003805,2,SKU0162,1,61.34,0.0,4.87,66.21,fulfilled
ITEM0006148,ORD003805,3,SKU0211,1,162.35,16.23,13.89,160.01,fulfilled
ITEM0006149,ORD003806,1,SKU0137,1,2049.79,0.0,200.26,2250.05,fulfilled
ITEM0006150,ORD003807,1,SKU0041,1,1349.48,0.0,130.34,1479.82,fulfilled
ITEM0006151,ORD003808,1,SKU0188,1,117.82,0.0,11.82,129.64,fulfilled
ITEM0006152,ORD003809,1,SKU0058,1,194.96,0.0,20.26,215.22,fulfilled
ITEM0006153,ORD003809,2,SKU0123,1,141.44,11.32,10.67,140.79,fulfilled
ITEM0006154,ORD003810,1,SKU0162,3,56.7,8.51,14.92,176.51,fulfilled
ITEM0006155,ORD003811,1,SKU0017,3,289.3,0.0,88.68,956.58,fulfilled
ITEM0006156,ORD003812,1,SKU0208,1,111.08,0.0,9.69,120.77,fulfilled
ITEM0006157,ORD003813,1,SKU0064,1,176.85,8.84,12.27,180.28,fulfilled
ITEM0006158,ORD003813,2,SKU0050,1,175.62,8.78,12.55,179.39,fulfilled
ITEM0006159,ORD003814,1,SKU0103,1,292.55,23.4,24.02,293.17,fulfilled
ITEM0006160,ORD003815,1,SKU0141,1,374.96,37.5,33.24,370.7,fulfilled
ITEM0006161,ORD003816,1,SKU0141,1,343.34,34.33,29.33,338.34,fulfilled
ITEM0006162,ORD003817,1,SKU0169,2,144.11,0.0,23.35,311.57,fulfilled
ITEM0006163,ORD003817,2,SKU0021,1,1637.78,131.02,143.65,1650.41,fulfilled
ITEM0006164,ORD003817,3,SKU0037,1,1585.29,126.82,137.18,1595.65,fulfilled
ITEM0006165,ORD003818,1,SKU0151,1,414.51,0.0,33.5,448.01,fulfilled
ITEM0006166,ORD003819,1,SKU0131,3,55.59,13.34,14.98,168.41,fulfilled
ITEM0006167,ORD003820,1,SKU0079,1,1991.8,99.59,136.35,2028.56,fulfilled
ITEM0006168,ORD003821,1,SKU0208,1,115.52,0.0,9.53,125.05,fulfilled
ITEM0006169,ORD003822,1,SKU0191,1,2248.56,179.88,171.69,2240.37,fulfilled
ITEM0006170,ORD003822,2,SKU0108,1,1724.75,0.0,174.54,1899.29,fulfilled
ITEM0006171,ORD003822,3,SKU0138,1,1203.89,0.0,94.36,1298.25,fulfilled
ITEM0006172,ORD003822,4,SKU0046,3,114.19,0.0,31.33,373.9,fulfilled
ITEM0006173,ORD003823,1,SKU0009,2,176.52,0.0,25.78,378.82,fulfilled
ITEM0006174,ORD003823,2,SKU0164,1,33.38,3.34,2.51,32.55,fulfilled
ITEM0006175,ORD003824,1,SKU0063,1,267.95,0.0,23.64,291.59,fulfilled
ITEM0006176,ORD003825,1,SKU0162,3,57.43,8.61,11.98,175.66,fulfilled
ITEM0006177,ORD003826,1,SKU0124,1,1244.18,99.53,114.95,1259.6,fulfilled
ITEM0006178,ORD003827,1,SKU0094,1,16.57,0.0,1.5,18.07,fulfilled
ITEM0006179,ORD003827,2,SKU0202,1,1273.32,101.87,95.03,1266.48,fulfilled
ITEM0006180,ORD003828,1,SKU0038,3,99.06,0.0,24.23,321.41,fulfilled
ITEM0006181,ORD003828,2,SKU0059,1,359.14,0.0,29.23,388.37,fulfilled
ITEM0006182,ORD003829,1,SKU0021,1,1437.42,114.99,124.8,1447.23,fulfilled
ITEM0006183,ORD003829,2,SKU0168,1,1532.89,153.29,142.18,1521.78,fulfilled
ITEM0006184,ORD003830,1,SKU0088,1,1007.38,50.37,88.9,1045.91,fulfilled
ITEM0006185,ORD003831,1,SKU0205,2,85.62,0.0,12.27,183.51,fulfilled
ITEM0006186,ORD003832,1,SKU0108,1,1973.63,197.36,175.53,1951.8,fulfilled
ITEM0006187,ORD003833,1,SKU0122,3,26.67,6.4,7.48,81.09,fulfilled
ITEM0006188,ORD003834,1,SKU0160,1,742.24,37.11,58.58,763.71,fulfilled
ITEM0006189,ORD003834,2,SKU0026,1,112.11,0.0,9.38,121.49,fulfilled
ITEM0006190,ORD003835,1,SKU0096,2,26.87,0.0,4.94,58.68,fulfilled
ITEM0006191,ORD003836,1,SKU0133,2,26.01,5.2,4.12,50.94,fulfilled
ITEM0006192,ORD003837,1,SKU0216,2,178.03,0.0,36.12,392.18,fulfilled
ITEM0006193,ORD003837,2,SKU0092,1,59.05,4.72,3.95,58.28,fulfilled
ITEM0006194,ORD003838,1,SKU0171,1,571.59,28.58,50.12,593.13,fulfilled
ITEM0006195,ORD003839,1,SKU0006,2,41.23,0.0,7.25,89.71,fulfilled
ITEM0006196,ORD003840,1,SKU0156,2,127.13,25.43,19.7,248.53,fulfilled
ITEM0006197,ORD003840,2,SKU0145,1,560.19,28.01,38.64,570.82,fulfilled
ITEM0006198,ORD003841,1,SKU0033,1,13.76,1.38,1.2,13.58,fulfilled
ITEM0006199,ORD003842,1,SKU0186,1,674.12,0.0,55.43,729.55,fulfilled
ITEM0006200,ORD003842,2,SKU0081,2,95.75,9.58,18.83,200.75,fulfilled
ITEM0006201,ORD003843,1,SKU0097,1,137.21,10.98,10.42,136.65,fulfilled
ITEM0006202,ORD003843,2,SKU0135,2,251.96,0.0,50.7,554.62,fulfilled
ITEM0006203,ORD003844,1,SKU0067,1,1519.8,0.0,127.57,1647.37,fulfilled
ITEM0006204,ORD003844,2,SKU0142,2,50.0,10.0,6.49,96.49,fulfilled
ITEM0006205,ORD003845,1,SKU0134,2,81.74,13.08,12.32,162.72,fulfilled
ITEM0006206,ORD003846,1,SKU0040,1,81.71,0.0,5.78,87.49,fulfilled
ITEM0006207,ORD003847,1,SKU0031,1,1673.0,0.0,139.65,1812.65,fulfilled
ITEM0006208,ORD003848,1,SKU0178,1,1087.33,54.37,81.52,1114.48,fulfilled
ITEM0006209,ORD003848,2,SKU0170,1,223.56,0.0,18.25,241.81,fulfilled
ITEM0006210,ORD003849,1,SKU0168,1,1488.99,74.45,119.9,1534.44,fulfilled
ITEM0006211,ORD003850,1,SKU0105,1,360.23,0.0,26.71,386.94,fulfilled
ITEM0006212,ORD003850,2,SKU0008,1,38.95,0.0,3.32,42.27,fulfilled
ITEM0006213,ORD003850,3,SKU0104,1,1540.29,0.0,129.02,1669.31,fulfilled
ITEM0006214,ORD003850,4,SKU0025,2,150.68,0.0,27.74,329.1,fulfilled
ITEM0006215,ORD003851,1,SKU0147,1,1706.1,0.0,161.3,1867.4,fulfilled
ITEM0006216,ORD003851,2,SKU0040,3,94.59,0.0,20.95,304.72,fulfilled
ITEM0006217,ORD003851,3,SKU0002,1,119.56,0.0,9.16,128.72,fulfilled
ITEM0006218,ORD003852,1,SKU0171,1,502.58,40.21,42.09,504.46,fulfilled
ITEM0006219,ORD003852,2,SKU0087,1,155.25,0.0,15.79,171.04,fulfilled
ITEM0006220,ORD003853,1,SKU0184,2,178.15,0.0,35.82,392.12,fulfilled
ITEM0006221,ORD003854,1,SKU0077,1,669.64,33.48,53.34,689.5,fulfilled
ITEM0006222,ORD003855,1,SKU0214,1,48.17,0.0,4.42,52.59,fulfilled
ITEM0006223,ORD003856,1,SKU0189,1,290.45,29.05,23.28,284.68,fulfilled
ITEM0006224,ORD003856,2,SKU0005,2,145.11,0.0,23.08,313.3,fulfilled
ITEM0006225,ORD003856,3,SKU0116,3,41.88,0.0,11.09,136.73,fulfilled
ITEM0006226,ORD003857,1,SKU0188,3,127.83,38.35,29.42,374.56,fulfilled
ITEM0006227,ORD003858,1,SKU0118,1,335.22,0.0,31.52,366.74,fulfilled
ITEM0006228,ORD003859,1,SKU0128,1,795.98,79.6,58.58,774.96,fulfilled
ITEM0006229,ORD003860,1,SKU0175,1,1560.39,78.02,133.04,1615.41,fulfilled
ITEM0006230,ORD003860,2,SKU0214,1,52.6,4.21,4.53,52.92,fulfilled
ITEM0006231,ORD003861,1,SKU0029,1,1369.59,0.0,117.16,1486.75,fulfilled
ITEM0006232,ORD003861,2,SKU0061,1,346.41,34.64,27.09,338.86,fulfilled
ITEM0006233,ORD003862,1,SKU0087,2,140.86,0.0,21.17,302.89,fulfilled
ITEM0006234,ORD003863,1,SKU0030,1,1849.7,0.0,172.16,2021.86,fulfilled
ITEM0006235,ORD003864,1,SKU0021,1,1606.56,160.66,147.68,1593.58,fulfilled
ITEM0006236,ORD003865,1,SKU0151,1,456.75,0.0,39.41,496.16,fulfilled
ITEM0006237,ORD003866,1,SKU0157,1,484.21,0.0,43.89,528.1,fulfilled
ITEM0006238,ORD003866,2,SKU0041,1,1087.79,87.02,104.76,1105.53,fulfilled
ITEM0006239,ORD003867,1,SKU0183,2,271.88,0.0,41.98,585.74,fulfilled
ITEM0006240,ORD003868,1,SKU0138,1,1318.79,105.5,116.3,1329.59,fulfilled
ITEM0006241,ORD003869,1,SKU0163,1,1162.93,0.0,114.86,1277.79,fulfilled
ITEM0006242,ORD003869,2,SKU0119,1,141.66,14.17,12.86,140.35,fulfilled
ITEM0006243,ORD003870,1,SKU0152,5,132.37,66.19,41.8,637.46,fulfilled
ITEM0006244,ORD003870,2,SKU0034,1,576.38,57.64,53.22,571.96,fulfilled
ITEM0006245,ORD003871,1,SKU0047,1,1696.18,84.81,119.04,1730.41,fulfilled
ITEM0006246,ORD003872,1,SKU0172,2,34.29,6.86,5.62,67.34,fulfilled
ITEM0006247,ORD003872,2,SKU0195,2,228.52,36.56,31.33,451.81,fulfilled
ITEM0006248,ORD003873,1,SKU0002,1,122.67,0.0,12.09,134.76,fulfilled
ITEM0006249,ORD003873,2,SKU0126,3,29.13,0.0,7.45,94.84,fulfilled
ITEM0006250,ORD003874,1,SKU0057,1,318.01,25.44,20.83,313.4,fulfilled
ITEM0006251,ORD003874,2,SKU0101,1,1018.75,50.94,86.48,1054.29,fulfilled
ITEM0006252,ORD003875,1,SKU0185,3,86.42,0.0,25.43,284.69,fulfilled
ITEM0006253,ORD003876,1,SKU0173,3,38.53,0.0,11.04,126.63,fulfilled
ITEM0006254,ORD003876,2,SKU0158,1,765.84,0.0,76.38,842.22,fulfilled
ITEM0006255,ORD003877,1,SKU0039,1,1219.69,0.0,87.01,1306.7,fulfilled
ITEM0006256,ORD003877,2,SKU0146,1,1141.21,0.0,107.99,1249.2,fulfilled
ITEM0006257,ORD003878,1,SKU0159,3,144.31,0.0,44.96,477.89,fulfilled
ITEM0006258,ORD003879,1,SKU0095,1,1708.73,0.0,157.71,1866.44,fulfilled
ITEM0006259,ORD003880,1,SKU0126,2,33.31,0.0,5.81,72.43,fulfilled
ITEM0006260,ORD003881,1,SKU0136,1,1173.23,117.32,78.26,1134.17,fulfilled
ITEM0006261,ORD003882,1,SKU0040,3,93.66,0.0,20.72,301.7,fulfilled
ITEM0006262,ORD003882,2,SKU0096,3,28.63,0.0,7.61,93.5,fulfilled
ITEM0006263,ORD003883,1,SKU0178,1,1230.91,0.0,95.38,1326.29,fulfilled
ITEM0006264,ORD003884,1,SKU0114,1,176.65,0.0,12.81,189.46,fulfilled
ITEM0006265,ORD003885,1,SKU0022,2,33.59,0.0,4.74,71.92,fulfilled
ITEM0006266,ORD003886,1,SKU0127,1,124.82,6.24,9.3,127.88,fulfilled
ITEM0006267,ORD003887,1,SKU0012,1,505.9,0.0,43.74,549.64,fulfilled
ITEM0006268,ORD003887,2,SKU0209,1,1829.35,182.94,140.14,1786.55,fulfilled
ITEM0006269,ORD003888,1,SKU0036,3,135.14,0.0,41.52,446.94,fulfilled
ITEM0006270,ORD003889,1,SKU0142,3,47.06,0.0,12.48,153.66,fulfilled
ITEM0006271,ORD003890,1,SKU0012,1,478.56,47.86,39.67,470.37,fulfilled
ITEM0006272,ORD003890,2,SKU0217,2,33.93,0.0,5.42,73.28,fulfilled
ITEM0006273,ORD003891,1,SKU0117,1,356.52,0.0,26.96,383.48,fulfilled
ITEM0006274,ORD003892,1,SKU0084,3,66.91,0.0,20.7,221.43,fulfilled
ITEM0006275,ORD003893,1,SKU0210,1,158.19,0.0,14.57,172.76,fulfilled
ITEM0006276,ORD003893,2,SKU0122,3,27.86,8.36,6.9,82.12,fulfilled
ITEM0006277,ORD003893,3,SKU0195,3,212.34,0.0,58.09,695.11,fulfilled
ITEM0006278,ORD003894,1,SKU0150,3,97.8,0.0,28.67,322.07,fulfilled
ITEM0006279,ORD003895,1,SKU0019,1,334.01,0.0,30.48,364.49,fulfilled
ITEM0006280,ORD003896,1,SKU0015,1,562.74,0.0,58.49,621.23,fulfilled
ITEM0006281,ORD003896,2,SKU0202,1,1192.57,0.0,94.73,1287.3,fulfilled
ITEM0006282,ORD003897,1,SKU0195,2,214.86,0.0,43.06,472.78,fulfilled
ITEM0006283,ORD003898,1,SKU0095,1,1720.71,172.07,150.74,1699.38,fulfilled
ITEM0006284,ORD003898,2,SKU0141,1,400.76,40.08,32.79,393.47,fulfilled
ITEM0006285,ORD003898,3,SKU0053,1,1651.58,0.0,172.08,1823.66,fulfilled
ITEM0006286,ORD003899,1,SKU0028,2,109.58,0.0,18.18,237.34,fulfilled
ITEM0006287,ORD003899,2,SKU0123,1,167.21,0.0,13.26,180.47,fulfilled
ITEM0006288,ORD003900,1,SKU0044,1,478.07,0.0,48.6,526.67,fulfilled
ITEM0006289,ORD003900,2,SKU0015,1,567.02,0.0,43.97,610.99,fulfilled
ITEM0006290,ORD003901,1,SKU0173,2,37.03,5.92,5.91,74.05,fulfilled
ITEM0006291,ORD003902,1,SKU0070,2,84.03,0.0,15.9,183.96,fulfilled
ITEM0006292,ORD003903,1,SKU0134,1,69.62,5.57,5.92,69.97,fulfilled
ITEM0006293,ORD003903,2,SKU0128,1,660.31,33.02,54.35,681.64,fulfilled
ITEM0006294,ORD003904,1,SKU0173,1,38.8,3.88,2.63,37.55,fulfilled
ITEM0006295,ORD003905,1,SKU0018,2,54.63,8.74,8.88,109.4,fulfilled
ITEM0006296,ORD003905,2,SKU0057,1,305.02,0.0,23.0,328.02,fulfilled
ITEM0006297,ORD003905,3,SKU0196,1,391.67,39.17,25.77,378.27,fulfilled
ITEM0006298,ORD003906,1,SKU0063,2,220.82,44.16,41.18,438.66,fulfilled
ITEM0006299,ORD003907,1,SKU0130,1,101.9,0.0,10.37,112.27,fulfilled
ITEM0006300,ORD003907,2,SKU0073,1,1882.92,0.0,176.68,2059.6,fulfilled
ITEM0006301,ORD003907,3,SKU0146,1,1108.73,0.0,95.64,1204.37,fulfilled
ITEM0006302,ORD003908,1,SKU0144,3,197.29,0.0,47.34,639.21,fulfilled
ITEM0006303,ORD003909,1,SKU0108,1,1636.48,0.0,147.26,1783.74,fulfilled
ITEM0006304,ORD003910,1,SKU0147,1,1702.77,170.28,155.8,1688.29,fulfilled
ITEM0006305,ORD003910,2,SKU0133,3,26.29,7.89,4.98,75.96,fulfilled
ITEM0006306,ORD003911,1,SKU0138,1,1175.73,0.0,84.89,1260.62,fulfilled
ITEM0006307,ORD003912,1,SKU0120,1,1397.45,111.8,114.56,1400.21,fulfilled
ITEM0006308,ORD003913,1,SKU0090,1,1428.6,71.43,141.77,1498.94,fulfilled
ITEM0006309,ORD003913,2,SKU0110,3,53.46,0.0,13.09,173.47,fulfilled
ITEM0006310,ORD003913,3,SKU0029,1,1525.1,0.0,113.35,1638.45,fulfilled
ITEM0006311,ORD003914,1,SKU0140,1,112.68,0.0,9.55,122.23,fulfilled
ITEM0006312,ORD003915,1,SKU0056,1,1542.82,0.0,138.0,1680.82,fulfilled
ITEM0006313,ORD003916,1,SKU0137,1,2060.84,103.04,142.37,2100.17,fulfilled
ITEM0006314,ORD003917,1,SKU0024,1,327.45,0.0,30.63,358.08,fulfilled
ITEM0006315,ORD003917,2,SKU0217,2,34.93,0.0,6.95,76.81,fulfilled
ITEM0006316,ORD003917,3,SKU0117,1,289.9,14.49,25.68,301.09,fulfilled
ITEM0006317,ORD003918,1,SKU0023,1,640.86,64.09,52.69,629.46,fulfilled
ITEM0006318,ORD003919,1,SKU0173,2,41.3,0.0,7.18,89.78,fulfilled
ITEM0006319,ORD003920,1,SKU0171,1,499.77,0.0,35.94,535.71,fulfilled
ITEM0006320,ORD003921,1,SKU0009,2,176.28,0.0,27.74,380.3,fulfilled
ITEM0006321,ORD003922,1,SKU0024,1,312.94,15.65,26.63,323.92,fulfilled
ITEM0006322,ORD003922,2,SKU0128,1,722.26,72.23,57.48,707.51,fulfilled
ITEM0006323,ORD003922,3,SKU0192,2,240.56,38.49,34.79,477.42,fulfilled
ITEM0006324,ORD003923,1,SKU0030,1,1793.37,179.34,115.43,1729.46,fulfilled
ITEM0006325,ORD003923,2,SKU0203,1,40.03,2.0,3.42,41.45,fulfilled
ITEM0006326,ORD003923,3,SKU0120,1,1408.59,0.0,102.13,1510.72,fulfilled
ITEM0006327,ORD003924,1,SKU0159,3,141.89,0.0,36.83,462.5,fulfilled
ITEM0006328,ORD003924,2,SKU0040,1,82.95,0.0,7.63,90.58,fulfilled
ITEM0006329,ORD003925,1,SKU0205,3,73.98,0.0,22.48,244.42,fulfilled
ITEM0006330,ORD003926,1,SKU0042,3,35.58,5.34,7.32,108.72,fulfilled
ITEM0006331,ORD003927,1,SKU0166,3,99.96,0.0,26.75,326.63,fulfilled
ITEM0006332,ORD003928,1,SKU0088,1,934.67,93.47,74.32,915.52,fulfilled
ITEM0006333,ORD003929,1,SKU0118,1,336.77,0.0,26.86,363.63,fulfilled
ITEM0006334,ORD003930,1,SKU0096,1,29.0,0.0,2.45,31.45,fulfilled
ITEM0006335,ORD003931,1,SKU0217,1,35.26,2.82,2.29,34.73,fulfilled
ITEM0006336,ORD003931,2,SKU0040,2,78.95,15.79,13.62,155.73,fulfilled
